,Scores,Loss,Episode length
532,-19.92200388681998,8565.351276397705,211
533,-39.40721309562568,3376.3661584854126,88
534,-103.94574700932425,5406.965482711792,201
535,-55.02094165494374,5313.667636394501,126
536,-79.51813381014694,3732.7229976654053,107
537,-43.815152636415114,3315.016016960144,83
538,-41.717429000460484,4785.711079835892,94
539,-197.62292399224532,4173.117125272751,121
540,-36.368148478769385,4110.276655673981,107
541,-175.51179231614964,8870.571772098541,158
542,-77.93168269222049,4298.795076370239,121
543,-203.02299740678,2672.8647146224976,79
544,-34.50794327728431,4720.004118919373,171
545,-141.67183966658234,4878.661820888519,134
546,-91.93495797079203,3327.7641258239746,109
547,-153.31386639925137,6355.23014831543,127
548,-199.4089337328852,4222.156738758087,92
549,-124.08209682504803,6358.8924922943115,154
550,-142.3173923922168,2962.631450653076,122
551,-204.09721853831928,5031.883588790894,111
552,-91.9642817498029,2710.67547082901,104
553,-146.43302260813965,3600.8741149902344,99
554,-140.41236389636973,8141.749561309814,229
555,-104.76336084874993,2539.9951934814453,77
556,-44.69022809603049,2049.8580374717712,92
557,19.977918147038025,5359.213979721069,138
558,-90.80181891547177,4356.619327545166,100
559,-111.29212601450473,2368.777288913727,78
560,-209.88569334426154,3329.654456615448,135
561,-48.63116141664264,6341.389553070068,116
562,-173.97119867106147,4346.031729698181,104
563,-42.258125660928734,4590.676902294159,172
564,-130.12304443194108,4142.72762298584,111
565,-159.22409923939142,6066.873141288757,168
566,-171.42183712402095,2719.8975677490234,85
567,-152.84515648959712,4174.400008201599,93
568,-127.2658933449571,5324.050126075745,132
569,-142.1004871716868,3251.156792640686,104
570,-154.31538162336756,4329.860810279846,128
571,-162.61977625902455,2937.4373655319214,96
572,-178.5049888093484,2968.339518547058,115
573,-82.91704015780499,4906.440623760223,145
574,-119.79909674037248,4973.374212265015,114
575,-96.81214276655098,8536.360540390015,146
576,-138.18265691210544,6126.21962928772,133
577,-117.31430815074661,2757.1420917510986,93
578,-163.75275718508706,3032.6041674613953,120
579,-155.8221508620107,2930.225169658661,99
580,29.32377845720373,2904.146306991577,94
581,-240.7622505097882,4819.207909107208,172
582,-237.13274979092088,4353.372537612915,145
583,-38.40527679340859,4279.3027601242065,116
584,-11.07724335666498,7312.292010307312,214
585,-193.0840194349302,2340.896149635315,98
586,-72.4599248789211,5065.885944366455,125
587,-197.0914179368326,3638.0963945388794,136
588,-28.329173553609266,2907.386736869812,120
589,-354.9964293458405,3700.773706436157,91
590,-146.9994080343492,4151.702084541321,140
591,-46.67372803038174,4381.977180957794,99
592,-112.3313779769225,6091.293590068817,123
593,-136.07311220581204,2096.2839674949646,66
594,-113.70647995104049,2052.268238067627,86
595,-92.72885495983503,3758.658766269684,104
596,-103.9508137763593,2057.2128977775574,75
597,-13.847976056071587,7856.18022108078,149
598,-87.52525360125416,6196.462480068207,140
599,-102.74776315605803,3685.7239837646484,128
600,-191.99018381162665,2792.9485940933228,112
601,-25.15612264978604,4519.569347381592,146
602,-112.89067565578995,3400.211594581604,116
603,-178.86241807380702,3906.4227180480957,155
604,-86.25586907935043,4198.788778305054,147
605,-10.51838642492855,3696.3989486694336,124
606,-181.48204969146718,2549.389422416687,109
607,-93.70706971991257,8852.081216812134,222
608,-175.5052654840779,3133.0503549575806,68
609,-51.93504879814016,6726.538568019867,166
610,-186.17151360697318,3186.7737851142883,119
611,37.55170378121512,36378.2719912529,1000
612,-218.04784439581525,4301.603823661804,107
613,-94.11206682397896,4334.2002992630005,118
614,-117.61990342197628,5769.154534339905,150
615,-43.396885453146474,5349.214987754822,126
616,-94.62731480173986,2533.7127356529236,111
617,-145.54383539776038,1907.4786648750305,68
618,-173.54082313625213,3646.532639503479,87
619,-80.45292585452307,3530.112006187439,138
620,-74.9345004577637,5176.563269138336,141
621,-91.86177467336081,3688.63002204895,96
622,-61.24308423108757,4885.48558139801,118
623,-163.68740143991596,3515.3891372680664,112
624,-153.81732316688593,3993.5407133102417,116
625,-79.20299294152657,2283.622312068939,89
626,-98.21983913309647,4930.445672512054,121
627,-87.30004985020246,3372.136396408081,142
628,-186.8370864136316,5196.730026245117,141
629,-107.63942727599157,6433.023731708527,165
630,-233.7742376365889,3723.360360622406,131
631,-195.9275047001297,2378.991666316986,119
632,-157.74186209678882,3295.562171459198,110
633,-38.11164498811361,5146.557133197784,156
634,-127.6576716964716,5067.498799800873,160
635,-56.562761344465514,1549.02525472641,78
636,-91.16164503917474,4550.93564414978,100
637,-117.89655812704966,4355.533429145813,114
638,-45.00870194692503,4677.565765380859,110
639,-86.15423848795253,3713.9015107154846,132
640,-75.9670646811504,3619.1892352104187,129
641,-113.28711459005066,4130.242493629456,144
642,-67.46453906277293,6055.28032541275,129
643,-122.93451383643978,2435.557195663452,63
644,-126.40963155129387,3225.3553414344788,121
645,-168.97025798724889,4582.4439878463745,142
646,-53.62880324335097,3291.195149421692,134
647,-140.30529685470862,2822.6121730804443,96
648,-137.51491098732632,2655.375105381012,122
649,-95.24032095869228,4896.906901836395,120
650,-92.08283901274756,4437.896734714508,122
651,-254.1290439260768,6309.336556434631,121
652,-45.8752654470036,4952.48992061615,140
653,-122.14187473147945,4532.876996040344,144
654,-84.79530757483894,4966.874513626099,110
655,-23.492966807775687,6497.527551174164,194
656,-20.709739685431515,4155.505078792572,100
657,-39.17952400093385,4678.377523422241,165
658,-141.95656637925697,3121.671637058258,100
