,Steps until goal,Reward_until_goal
1047,885.0,-84540
1048,743.0,-70241
1049,141.0,-12504
1050,287.0,-34966
1051,254.0,-25109
1052,252.0,-23389
1053,78.0,-8562
1054,903.0,-83647
1055,276.0,-28472
1056,545.0,-51497
1057,100.0,-7247
1058,149.0,-14757
1059,748.0,-72009
1060,102.0,-6781
1061,299.0,-26149
1062,292.0,-31204
1063,288.0,-27733
1064,272.0,-29903
1065,234.0,-25661
1066,794.0,-81820
1067,242.0,-22796
1068,41.0,-3920
1069,187.0,-19616
1070,612.0,-60331
1071,256.0,-29733
1072,246.0,-22758
1073,234.0,-22917
1074,191.0,-18196
1075,454.0,-37675
1076,102.0,-10433
1077,462.0,-40511
1078,270.0,-28951
1079,47.0,-3968
1080,862.0,-84677
1081,264.0,-27311
1082,68.0,-5368
1083,81.0,-6090
1084,149.0,-12697
1085,397.0,-36693
1086,684.0,-73097
1087,281.0,-25310
1088,171.0,-17125
1089,111.0,-11751
1090,165.0,-20376
1091,411.0,-39123
1092,410.0,-35114
1093,638.0,-57016
1094,51.0,-4129
1095,275.0,-25189
1096,46.0,-1977
1097,74.0,-7577
1098,254.0,-19865
1099,83.0,-7970
1100,291.0,-26965
1101,86.0,-6793
1102,281.0,-23645
1103,223.0,-24753
1104,101.0,-9779
1105,84.0,-7203
1106,110.0,-12773
1107,210.0,-16424
1108,252.0,-22265
1109,95.0,-9972
1110,174.0,-18294
1111,48.0,-3969
1112,198.0,-22113
1113,208.0,-19295
1114,43.0,-4135
1115,136.0,-14248
1116,260.0,-28159
1117,426.0,-44088
1118,80.0,-8962
1119,451.0,-40842
1120,439.0,-40404
1121,142.0,-14041
1122,104.0,-10421
1123,242.0,-23320
1124,374.0,-37455
1125,165.0,-13551
1126,469.0,-43262
1127,209.0,-20361
1128,678.0,-65899
1129,794.0,-73613
1130,176.0,-15765
1131,191.0,-19519
1132,259.0,-20097
1133,133.0,-15795
1134,279.0,-25790
1135,379.0,-36650
1136,699.0,-68308
1137,138.0,-15870
1138,79.0,-6388
1139,757.0,-69089
1140,76.0,-7949
1141,122.0,-13197
1142,262.0,-23228
1143,91.0,-9371
1144,267.0,-25792
1145,149.0,-14928
1146,235.0,-20670
1147,248.0,-19873
1148,247.0,-22630
1149,130.0,-9295
1150,333.0,-34726
1151,288.0,-28512
1152,275.0,-24875
1153,59.0,-6127
1154,157.0,-13983
1155,120.0,-8503
1156,38.0,-2353
1157,229.0,-23565
1158,124.0,-8263
1159,507.0,-49113
1160,227.0,-20962
1161,629.0,-57977
1162,41.0,-2527
1163,71.0,-7176
1164,552.0,-47154
1165,97.0,-8906
1166,174.0,-16674
1167,204.0,-18153
1168,45.0,-5146
1169,188.0,-19076
1170,197.0,-15915
1171,98.0,-8453
1172,59.0,-8344
1173,78.0,-8206
1174,765.0,-83756
1175,182.0,-16525
1176,309.0,-27754
1177,158.0,-18037
1178,223.0,-21513
1179,297.0,-31792
1180,124.0,-9233
1181,184.0,-19114
1182,117.0,-9652
1183,230.0,-22386
1184,178.0,-15299
1185,191.0,-20472
1186,633.0,-63909
1187,370.0,-38575
1188,469.0,-40790
1189,243.0,-21460
1190,405.0,-36760
1191,67.0,-9134
1192,121.0,-10878
1193,282.0,-22707
1194,403.0,-35662
1195,324.0,-32856
1196,46.0,-3356
1197,218.0,-22402
1198,581.0,-51914
1199,256.0,-31028
1200,157.0,-16486
1201,87.0,-9779
1202,71.0,-6380
1203,175.0,-17897
1204,28.0,-1945
1205,443.0,-37224
1206,1649.0,-163314
1207,528.0,-41569
1208,130.0,-12053
1209,277.0,-27237
1210,55.0,-5739
1211,147.0,-12126
1212,295.0,-28264
1213,66.0,-7356
1214,218.0,-18963
1215,182.0,-17450
1216,627.0,-63875
1217,151.0,-12727
1218,78.0,-10737
1219,84.0,-7189
1220,180.0,-19808
1221,625.0,-57174
1222,334.0,-37474
1223,194.0,-19267
1224,206.0,-17998
1225,56.0,-4375
1226,737.0,-69002
1227,105.0,-8418
1228,107.0,-12173
1229,170.0,-14083
1230,108.0,-7908
1231,298.0,-24828
1232,164.0,-16196
1233,261.0,-22089
1234,264.0,-25021
1235,294.0,-27865
1236,112.0,-8453
1237,101.0,-7929
1238,262.0,-25176
1239,977.0,-96701
1240,34.0,-1326
1241,1314.0,-129354
1242,61.0,-5333
1243,698.0,-75118
1244,134.0,-9526
1245,223.0,-20375
1246,115.0,-10331
1247,182.0,-21444
1248,61.0,-6925
1249,164.0,-16664
1250,130.0,-14598
1251,157.0,-16032
1252,519.0,-48769
1253,189.0,-17101
1254,353.0,-34236
1255,216.0,-19059
1256,385.0,-35176
1257,155.0,-16512
1258,114.0,-8923
1259,125.0,-10257
1260,186.0,-15719
1261,158.0,-17625
1262,579.0,-49196
1263,157.0,-16402
1264,257.0,-22399
1265,206.0,-18567
1266,232.0,-20101
1267,277.0,-25788
1268,493.0,-43328
1269,58.0,-6751
1270,212.0,-20521
1271,755.0,-66682
1272,623.0,-62688
1273,107.0,-11576
1274,105.0,-11787
1275,73.0,-10917
1276,204.0,-24835
1277,73.0,-6040
1278,349.0,-32312
1279,374.0,-35636
1280,431.0,-37582
1281,262.0,-25361
1282,90.0,-7834
1283,503.0,-44759
1284,228.0,-22213
1285,95.0,-11152
1286,39.0,-4515
1287,493.0,-53009
1288,232.0,-27848
1289,424.0,-35156
1290,554.0,-51702
1291,199.0,-18218
1292,696.0,-71049
1293,254.0,-21869
1294,77.0,-8062
1295,185.0,-23779
1296,262.0,-21776
1297,113.0,-10999
1298,933.0,-93857
1299,167.0,-14136
1300,156.0,-19358
1301,183.0,-15503
1302,409.0,-42123
1303,306.0,-34615
1304,68.0,-5965
1305,504.0,-45713
1306,134.0,-12099
1307,63.0,-4651
1308,297.0,-28451
1309,177.0,-17672
1310,216.0,-21590
1311,86.0,-10361
1312,143.0,-12122
1313,126.0,-13002
1314,453.0,-47910
1315,193.0,-17971
1316,361.0,-28896
1317,467.0,-54592
1318,226.0,-17278
1319,302.0,-33403
1320,203.0,-25501
1321,190.0,-16289
1322,284.0,-28253
1323,222.0,-23729
1324,42.0,-3195
1325,351.0,-37104
1326,122.0,-10610
1327,54.0,-3734
1328,265.0,-20672
1329,49.0,-3998
1330,161.0,-14685
1331,69.0,-7359
1332,311.0,-32759
1333,145.0,-12665
1334,377.0,-32466
1335,113.0,-12577
1336,150.0,-14475
1337,232.0,-20838
1338,694.0,-66470
1339,521.0,-52084
1340,204.0,-23044
1341,175.0,-15593
1342,182.0,-15090
1343,153.0,-16227
1344,484.0,-46845
1345,116.0,-10433
1346,138.0,-11478
1347,45.0,-6354
1348,721.0,-73815
1349,165.0,-20233
1350,92.0,-7993
1351,309.0,-28121
1352,352.0,-35157
