,Steps until goal,Reward_until_goal
690,184.0,-16384
691,50.0,-3943
692,646.0,-63860
693,1416.0,-149328
694,321.0,-32965
695,102.0,-11030
696,33.0,-4111
697,175.0,-19346
698,893.0,-93674
699,776.0,-73371
700,349.0,-36421
701,124.0,-11649
702,501.0,-54382
703,838.0,-81194
704,134.0,-14700
705,550.0,-62035
706,376.0,-39559
707,286.0,-26279
708,223.0,-24313
709,862.0,-88567
710,224.0,-22209
711,713.0,-72030
712,54.0,-4017
713,101.0,-12366
714,139.0,-13598
715,503.0,-57041
716,478.0,-46340
717,188.0,-23510
718,580.0,-61039
719,229.0,-22214
720,668.0,-64796
721,262.0,-27449
722,382.0,-40874
723,926.0,-95512
724,1417.0,-142207
725,34.0,-2548
726,275.0,-29965
727,241.0,-27260
728,191.0,-20245
729,249.0,-24978
730,558.0,-64616
731,185.0,-16228
732,946.0,-103366
733,60.0,-6526
734,424.0,-44282
735,429.0,-52875
736,59.0,-7321
737,1447.0,-153196
738,41.0,-2768
739,164.0,-16179
740,219.0,-23143
741,434.0,-43740
742,786.0,-76666
743,624.0,-64539
744,397.0,-44202
745,478.0,-42839
746,549.0,-52210
747,142.0,-16614
748,138.0,-17036
749,91.0,-12000
750,422.0,-45076
751,175.0,-14371
752,384.0,-35032
753,449.0,-52595
754,424.0,-42721
755,125.0,-8379
756,269.0,-22694
757,501.0,-50413
758,47.0,-5162
759,103.0,-14330
760,266.0,-26074
761,133.0,-10904
762,379.0,-37230
763,711.0,-80473
764,449.0,-40128
765,284.0,-28665
766,240.0,-20633
767,779.0,-79016
768,178.0,-22662
769,421.0,-44649
770,137.0,-11875
771,128.0,-7659
772,871.0,-90695
773,431.0,-41192
774,298.0,-31737
775,88.0,-7762
776,238.0,-26786
777,77.0,-8191
778,70.0,-6763
779,408.0,-47324
780,169.0,-14393
781,367.0,-35856
782,129.0,-11640
783,463.0,-49027
784,263.0,-27181
785,96.0,-8465
786,848.0,-77207
787,585.0,-56997
788,312.0,-32659
789,128.0,-11866
790,735.0,-81408
791,702.0,-72207
792,111.0,-11095
793,252.0,-27896
794,82.0,-8381
795,97.0,-7841
796,163.0,-17246
797,66.0,-7527
798,302.0,-30547
799,1354.0,-155825
800,343.0,-33985
801,377.0,-35978
802,204.0,-17284
803,48.0,-3955
804,421.0,-46398
805,212.0,-19837
806,262.0,-25574
807,248.0,-25647
808,1155.0,-111624
809,538.0,-51574
810,255.0,-25878
811,779.0,-81920
812,64.0,-8335
813,665.0,-63052
814,1046.0,-111367
815,86.0,-12152
816,46.0,-5332
817,264.0,-21310
818,205.0,-22305
819,344.0,-36786
820,772.0,-88009
821,1028.0,-114673
822,242.0,-23435
823,883.0,-86940
824,295.0,-31647
825,655.0,-65105
826,414.0,-42994
827,199.0,-21503
828,743.0,-69442
829,89.0,-11003
830,710.0,-73392
831,145.0,-12096
832,73.0,-7803
833,166.0,-19424
834,456.0,-53984
835,749.0,-81862
836,313.0,-34978
837,59.0,-5558
838,89.0,-9952
839,64.0,-5762
840,578.0,-66455
841,427.0,-48691
842,125.0,-13996
843,362.0,-37412
844,175.0,-19419
845,731.0,-72813
846,110.0,-9575
