,Steps until goal,Reward_until_goal
909,109.0,-7256
910,101.0,-11158
911,230.0,-24037
912,59.0,-4336
913,92.0,-7965
914,83.0,-9178
915,33.0,-2959
916,47.0,-4736
917,28.0,-1121
918,152.0,-14009
919,110.0,-8067
920,82.0,-8608
921,80.0,-5991
922,83.0,-6406
923,95.0,-6219
924,165.0,-13593
925,151.0,-11205
926,53.0,-2239
927,45.0,-1749
928,139.0,-9646
929,39.0,-1757
930,73.0,-5586
931,96.0,-8779
932,52.0,-3020
933,198.0,-13982
934,144.0,-10248
935,82.0,-5211
936,77.0,-4993
937,55.0,-3393
938,88.0,-5559
939,108.0,-9472
940,164.0,-12286
941,253.0,-23034
942,142.0,-9719
943,198.0,-14422
944,82.0,-7543
945,139.0,-11608
946,121.0,-10026
947,167.0,-13497
948,130.0,-12807
949,67.0,-6760
950,80.0,-8337
951,205.0,-17117
952,78.0,-5022
953,135.0,-11901
954,57.0,-3339
955,69.0,-5439
956,65.0,-4014
957,69.0,-6364
958,39.0,-1928
959,223.0,-23175
960,83.0,-6989
961,144.0,-10702
962,144.0,-11882
963,135.0,-12299
964,79.0,-5365
965,150.0,-10865
966,260.0,-19686
967,92.0,-4795
968,67.0,-4784
969,126.0,-9078
970,30.0,-1720
971,146.0,-17386
972,42.0,-1945
973,128.0,-9038
974,158.0,-14399
975,181.0,-12614
976,97.0,-6846
977,285.0,-24843
978,136.0,-11434
979,75.0,-5773
980,216.0,-18905
981,58.0,-3766
982,217.0,-16064
983,67.0,-3789
984,169.0,-10200
985,96.0,-8011
986,69.0,-5980
987,98.0,-8355
988,45.0,-2971
989,62.0,-4936
990,330.0,-23851
991,134.0,-10807
992,60.0,-3569
993,52.0,-3575
994,46.0,-2745
995,62.0,-3599
996,184.0,-14296
997,53.0,-2979
998,40.0,-2526
999,53.0,-3946
1000,110.0,-5637
1001,142.0,-13032
1002,72.0,-5201
1003,182.0,-18232
1004,84.0,-6023
1005,150.0,-11675
1006,53.0,-4344
1007,72.0,-4049
1008,103.0,-9069
1009,54.0,-3364
1010,131.0,-11174
1011,108.0,-5890
1012,58.0,-4932
1013,72.0,-7135
1014,39.0,-3548
1015,219.0,-19034
1016,91.0,-8191
1017,85.0,-5612
1018,103.0,-6056
1019,175.0,-14259
1020,95.0,-10199
1021,83.0,-6179
1022,76.0,-6741
1023,72.0,-4845
1024,112.0,-9235
1025,73.0,-4961
1026,50.0,-3374
1027,33.0,-2348
1028,116.0,-10702
1029,85.0,-5825
1030,60.0,-3810
1031,242.0,-20750
1032,95.0,-7214
1033,56.0,-3181
1034,80.0,-6944
1035,182.0,-16553
1036,135.0,-7893
1037,170.0,-13315
1038,117.0,-9411
1039,24.0,-1913
1040,48.0,-2234
1041,54.0,-4345
1042,68.0,-5752
1043,249.0,-15880
1044,88.0,-8757
1045,96.0,-8367
1046,36.0,-1541
1047,124.0,-10982
1048,266.0,-20205
1049,85.0,-8981
1050,131.0,-13377
1051,70.0,-5768
1052,246.0,-20925
1053,96.0,-7613
1054,68.0,-6178
1055,93.0,-5648
1056,119.0,-8830
1057,156.0,-10599
1058,106.0,-8433
1059,86.0,-4576
1060,173.0,-10930
1061,82.0,-5211
1062,216.0,-17512
1063,42.0,-1418
1064,232.0,-20314
1065,145.0,-13077
1066,179.0,-15813
1067,61.0,-2788
1068,155.0,-10060
1069,101.0,-8585
1070,53.0,-3136
1071,100.0,-6507
1072,57.0,-3552
1073,204.0,-18282
1074,106.0,-6415
1075,86.0,-7816
1076,84.0,-7346
1077,76.0,-9171
1078,129.0,-12195
1079,78.0,-4041
1080,107.0,-8832
1081,91.0,-8191
1082,87.0,-6780
1083,177.0,-12142
1084,98.0,-5782
1085,89.0,-7763
1086,125.0,-9234
1087,176.0,-13918
1088,117.0,-7833
1089,40.0,-934
1090,192.0,-13749
1091,120.0,-7452
1092,52.0,-4954
1093,117.0,-12368
1094,64.0,-4041
1095,125.0,-12020
1096,192.0,-14304
1097,78.0,-7808
1098,219.0,-16548
1099,212.0,-16782
1100,67.0,-4599
1101,48.0,-4538
1102,125.0,-10571
1103,237.0,-16779
1104,218.0,-16432
1105,92.0,-6841
1106,63.0,-3785
1107,146.0,-11842
1108,171.0,-12534
1109,70.0,-4260
1110,97.0,-8780
1111,76.0,-5547
1112,57.0,-2756
1113,191.0,-14202
1114,149.0,-15172
1115,125.0,-12987
1116,175.0,-12636
1117,46.0,-3597
1118,42.0,-4518
1119,134.0,-13181
1120,46.0,-3555
1121,237.0,-22836
1122,65.0,-4611
1123,105.0,-7779
1124,143.0,-10432
1125,119.0,-13393
1126,55.0,-3194
1127,186.0,-11582
1128,79.0,-3644
1129,82.0,-4855
1130,85.0,-3594
1131,166.0,-12686
1132,92.0,-6586
1133,165.0,-13921
1134,132.0,-9269
1135,128.0,-9862
1136,70.0,-5398
1137,45.0,-3128
1138,85.0,-5186
1139,89.0,-6227
1140,119.0,-7992
1141,130.0,-12580
1142,201.0,-16900
1143,52.0,-3732
1144,98.0,-6051
1145,67.0,-3960
1146,53.0,-4372
1147,158.0,-11156
1148,90.0,-6228
1149,70.0,-6236
1150,73.0,-4207
1151,269.0,-20634
1152,94.0,-5691
1153,229.0,-21533
1154,58.0,-4761
1155,97.0,-6804
1156,208.0,-15968
1157,59.0,-5942
1158,207.0,-14815
1159,45.0,-4322
1160,49.0,-4567
1161,62.0,-2960
1162,32.0,-1551
1163,78.0,-5605
1164,65.0,-5777
1165,98.0,-7004
1166,136.0,-11249
1167,61.0,-5972
1168,48.0,-4168
1169,48.0,-3358
1170,92.0,-7780
1171,81.0,-5011
1172,151.0,-10821
1173,129.0,-9308
1174,210.0,-14392
1175,130.0,-8897
1176,161.0,-12056
1177,79.0,-7170
1178,89.0,-6014
1179,87.0,-7192
1180,40.0,-2725
1181,32.0,-2347
1182,97.0,-6476
1183,30.0,-1193
1184,363.0,-24251
1185,275.0,-22616
1186,74.0,-5346
1187,56.0,-4176
1188,49.0,-3771
1189,37.0,-1727
1190,232.0,-15919
1191,78.0,-4837
1192,202.0,-16430
1193,124.0,-8877
1194,34.0,-2164
1195,77.0,-4993
1196,113.0,-10999
1197,67.0,-6149
1198,165.0,-14591
1199,111.0,-7258
1200,76.0,-6570
1201,61.0,-3783
1202,119.0,-8233
1203,84.0,-5171
1204,117.0,-10790
1205,171.0,-17596
1206,339.0,-28266
1207,161.0,-10293
1208,107.0,-8591
1209,181.0,-11706
1210,47.0,-3769
1211,45.0,-3938
1212,22.0,-1342
1213,32.0,-1764
1214,141.0,-13572
1215,71.0,-4404
1216,33.0,-1751
1217,34.0,-2122
1218,64.0,-5535
1219,147.0,-9441
1220,37.0,-2338
1221,64.0,-3828
1222,61.0,-5134
1223,50.0,-3360
1224,167.0,-11493
1225,111.0,-11779
1226,88.0,-6781
1227,70.0,-5953
1228,63.0,-5548
1229,102.0,-6994
1230,109.0,-7427
1231,91.0,-6201
1232,96.0,-6377
1233,44.0,-3326
1234,147.0,-12255
1235,125.0,-7429
1236,99.0,-6422
1237,25.0,-2127
1238,238.0,-21584
1239,86.0,-6182
1240,72.0,-4576
1241,239.0,-18457
