,Scores,Loss,Episode length
473,-129.461935387559,2459.903408408165,1000
474,-117.62082673691403,1895.6989520788193,1000
475,-130.31127365290274,2205.543436050415,1000
476,-160.54301414043383,2461.4608108997345,1000
477,-149.27014090359836,2103.530489206314,1000
478,-138.25477428317947,2159.0523470640182,1000
479,-143.01207161938825,2736.514799594879,1000
480,-96.76034300488885,2225.824625849724,1000
481,-109.31037692440223,2213.4558205008507,1000
482,-101.4774795627628,2531.3044736385345,1000
483,-98.04512510472485,2438.7316291332245,1000
484,-144.3722278563259,2189.2715924978256,1000
485,-145.4286828803431,2298.646835207939,1000
486,-168.50795240502654,2284.4297308921814,1000
487,-114.4909149036248,2142.0709322690964,1000
488,-133.7280409537016,2456.6147080659866,1000
489,-162.2502688786197,1962.2073377370834,1000
490,-107.8270983944951,2404.2489062547684,1000
491,-139.46877269500777,2141.2714443206787,1000
492,-139.2313581533058,1956.498913884163,1000
493,-147.4291966493754,2154.6317290067673,1000
494,-134.38399722176473,2157.6207669377327,1000
495,-150.1761855064655,1984.6700002551079,1000
496,-149.4393428765354,2086.173597574234,1000
497,-133.59094286829847,1950.4064713716507,1000
498,-140.58150819412973,1819.6532289981842,1000
499,-102.00877171656492,2103.0517743229866,1000
500,-158.5311795630721,2460.923191845417,1000
501,-155.96349598707985,2111.969492137432,1000
502,-166.99966915110468,2126.034062564373,1000
503,-111.09689892628268,1840.3661999106407,1000
504,-141.05263431372478,2135.367158293724,1000
505,-121.45192597504287,2092.833757042885,1000
506,-117.34871675678235,2048.1281042695045,1000
507,-84.36797252019113,2389.963079869747,1000
508,-80.81730638506971,2247.540834546089,1000
509,-154.93464018121955,2268.247890353203,1000
510,-140.07732063921725,2146.4425522089005,1000
511,-112.33446044836818,2160.2799088954926,1000
512,-176.75136768043546,2315.7068361639977,1000
513,-131.347264512219,2124.4419996142387,1000
514,-135.4448374093042,2252.3170555233955,1000
515,-108.08645898410978,1946.9083666205406,1000
516,-144.77846360523347,2338.9526891708374,1000
517,-121.03884143532721,1897.1810503602028,1000
518,-139.13619161554422,2064.1748232245445,1000
519,-161.27965106340787,189.2565237879753,72
520,-69.0831897491889,2210.846131026745,1000
521,-155.94568799168752,2257.9918758273125,1000
522,-107.68456560599115,2022.6212553977966,1000
523,-99.51295800858979,2344.0018613934517,1000
524,-95.71594008300387,2371.5592883229256,1000
525,-155.53075118361465,2202.2354986071587,1000
526,-137.22726988170592,1959.9928580522537,1000
