,Scores,Episode length
529,100.0000084763713,268
530,-153.84765305169495,275
531,100.01049659931702,279
532,100.00001027488018,245
533,99.99999971955862,222
534,-0.10079709858045738,1000
535,-107.2182291790489,207
536,100.0,341
537,-46.41953060194696,111
538,-41.6548665678277,136
539,100.02758819472623,300
540,100.0106504520321,518
541,-103.88818349699646,177
542,100.00103353279029,255
543,100.00011763512839,230
544,100.00067726153067,333
545,100.00380713793902,257
546,-84.77612118187568,124
547,100.01035649302248,258
548,-100.9166779460724,153
549,-100.0,161
550,100.00000057834347,222
551,100.00006507915579,251
552,-54.35991802147898,106
553,-81.89160133559645,200
554,100.00335870338903,277
555,100.00000021621867,268
556,99.65182030866899,793
557,-86.60560707472123,196
558,100.000337790059,274
559,-0.29449423012048626,1000
560,100.00000760578837,208
561,99.54314415435535,454
562,99.57413134750041,256
563,100.00229099364797,256
